relative_lateness,prs_score,prs_trend,dispute_rate,response_rate,partial_payment_rate,amount_tier,days_since_last_contact,active_promise_flag,days_until_promised_date,broken_promise_streak,segment,intervention_type,paid_within_N,customer_id,risk_tier,lateness_bucket
-0.5743589743589743,0.7458445822921507,0.0001381398117460978,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0690-non_responsive,near_term,<=0.3
-0.489795918367347,0.6340266662786523,-0.0010729643599474443,0.0,0.5,0.0,4,6,False,-1,0,Mid-Market,none,True,train-0625-non_responsive,near_term,<=0.3
-0.1414141414141414,0.4,-0.0009696969696969698,0.0,0.0,0.0,4,9999,False,-1,1,SMB,none,False,train-0192-non_responsive,near_term,<=0.3
-0.2412060301507538,0.4620022696723298,-0.000137896304626682,0.0,0.0,0.0,0,6,False,-1,0,Enterprise,none,False,train-0042-non_responsive,near_term,<=0.3
-0.255,0.5233281493001556,0.00022621235684999548,0.0,0.0,0.0,0,9999,False,-1,0,SMB,none,False,train-0600-non_responsive,near_term,<=0.3
-0.255,0.5086352935999824,-0.00026862463711362897,0.0,0.0,0.0,0,9999,False,-1,0,SMB,plan_proposal,True,train-0653-non_responsive,near_term,<=0.3
-0.40609137055837563,0.2555045106748025,-0.0003185764664837392,0.0,0.2,0.0,1,9999,False,-1,4,Enterprise,none,True,train-0287-disputer,near_term,<=0.3
-0.40609137055837563,0.36011259727240463,-0.0014567063848816445,0.0,0.25,0.0,1,9999,False,-1,2,Mid-Market,none,True,train-0704-disputer,near_term,<=0.3
-0.5177664974619289,0.7727779323563966,0.0001097407633698802,0.0,0.3333333333333333,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0731-reliable_always_late,near_term,<=0.3
-0.5177664974619289,0.3296028425859583,-0.0014260992042155636,0.0,0.0,0.0,0,9999,False,-1,2,SMB,none,False,train-0253-serial_promiser,near_term,<=0.3
-0.26865671641791045,0.36066872717055365,-0.0001541214334976633,0.0,0.2,0.0,4,6,False,-1,8,Mid-Market,none,False,train-0108-serial_promiser,near_term,<=0.3
-0.36,0.32850874520853957,-0.0011326424707050705,0.0,0.6,0.0,1,9999,False,-1,5,SMB,firm_reminder,False,train-0482-serial_promiser,near_term,<=0.3
-0.36,0.30010410765367856,-0.0015228181421341762,0.0,0.2,0.0,2,9999,False,-1,8,Enterprise,none,False,train-0330-serial_promiser,near_term,<=0.3
-0.3417085427135678,0.44976654067359134,0.001643190905198911,0.0,0.2,0.0,4,9999,False,-1,1,Mid-Market,none,False,train-0213-serial_promiser,near_term,<=0.3
-0.40609137055837563,0.44254916161481306,-0.000971191853659876,0.0,0.2,0.0,1,12,False,-1,1,SMB,link_resend,False,train-0537-reliable_always_late,near_term,<=0.3
-0.45226130653266333,0.29603345549947957,-0.0037908189162942497,0.0,0.0,0.0,4,9999,False,-1,1,Enterprise,none,True,train-0441-disputer,near_term,<=0.3
-0.5454545454545454,0.6722217229193246,0.001712949954022758,0.0,0.0,0.0,0,9999,False,-1,0,SMB,none,True,train-0197-reliable_always_late,near_term,<=0.3
-0.5454545454545454,0.7239952885445793,-0.00023210639520664529,0.0,0.0,0.0,1,12,False,-1,0,Enterprise,none,True,train-0605-reliable_always_late,near_term,<=0.3
-0.5454545454545454,0.40961939146098775,-0.0035663634459551347,0.0,0.5,0.0,0,12,False,-1,1,SMB,channel_escalation,True,train-0521-disputer,near_term,<=0.3
-0.5454545454545454,0.7865421801954952,-0.00021832920379550168,0.0,0.2,0.0,0,9999,False,-1,0,Enterprise,channel_escalation,True,train-0056-reliable_always_late,near_term,<=0.3
-0.2821782178217822,0.3739802368183386,0.00024395411001074368,0.0,0.6,0.0,1,9999,False,-1,8,Mid-Market,none,False,train-0097-serial_promiser,near_term,<=0.3
-0.3826530612244898,0.2839855698626358,-0.00022419816630879296,0.0,0.25,0.0,4,6,False,-1,3,SMB,channel_escalation,True,train-0206-disputer,near_term,<=0.3
-0.22727272727272727,0.613701250919794,0.0010090297133711413,0.0,0.2,0.0,4,12,False,-1,0,Enterprise,none,False,train-0176-non_responsive,near_term,<=0.3
-0.475,0.6175803001601299,0.002369926070052529,0.0,0.6666666666666666,0.0,3,9999,False,-1,0,SMB,none,False,train-0505-cash_flow_strained_genuine,near_term,<=0.3
-0.5728643216080402,0.6000263634358434,0.0030486406023448012,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0033-disputer,near_term,<=0.3
-0.5728643216080402,0.28731182128023625,-0.0027500269911154597,0.0,0.0,0.0,1,9999,False,-1,1,SMB,link_resend,True,train-0656-disputer,near_term,<=0.3
-0.6717171717171717,0.5829670768448946,-0.00015538215428331157,0.0,0.6,0.0,0,6,False,-1,0,SMB,none,False,train-0462-reliable_always_late,near_term,<=0.3
-0.39603960396039606,0.23478488482771745,-0.002250959683985038,0.0,0.0,0.0,3,9999,False,-1,1,Mid-Market,none,False,train-0396-non_responsive,near_term,<=0.3
-0.5728643216080402,0.24612128850841508,-0.0006743634389701543,0.0,0.0,0.0,0,6,False,-1,3,Mid-Market,none,True,train-0530-disputer,near_term,<=0.3
-0.7035175879396985,0.33421934232566336,-0.0002826925701994244,0.0,0.5,0.0,1,9999,False,-1,2,Mid-Market,none,True,train-0344-reliable_always_late,near_term,<=0.3
-0.49751243781094523,0.6827745008516249,-0.0008972347995466809,0.0,0.0,0.0,1,9999,False,-1,0,SMB,none,False,train-0164-cash_flow_strained_genuine,near_term,<=0.3
-0.6,0.48052154660103286,-0.0003692208521358895,0.0,0.0,0.0,1,9999,False,-1,0,SMB,none,False,train-0174-non_responsive,near_term,<=0.3
-0.6,0.7620095128853419,0.0004872348420419096,0.0,0.0,0.0,3,9999,False,-1,0,Enterprise,none,False,train-0693-cash_flow_strained_genuine,near_term,<=0.3
-0.7035175879396985,0.5995274852932944,0.00482529220571655,0.0,0.2,0.0,2,9999,False,-1,0,SMB,none,True,train-0741-disputer,near_term,<=0.3
-0.3088235294117647,0.5154522825078053,-0.0003804627150758291,0.0,0.0,0.0,3,9999,False,-1,0,Enterprise,none,False,train-0254-non_responsive,near_term,<=0.3
-0.3781094527363184,0.6893832575539893,-0.0010500431097992063,0.0,0.2,0.0,2,9999,False,-1,0,Enterprise,firm_reminder,True,train-0011-cash_flow_strained_genuine,near_term,<=0.3
-0.3088235294117647,0.7867088804288711,0.004171116416279963,0.0,0.2,0.0,1,6,False,-1,0,SMB,none,False,train-0657-non_responsive,near_term,<=0.3
-0.41379310344827586,0.2597442616586597,-0.00029408523021044237,0.0,0.0,0.0,2,6,False,-1,1,Enterprise,plan_proposal,False,train-0720-cash_flow_strained_genuine,near_term,<=0.3
-0.41379310344827586,0.36071530750143066,-0.0034611214544820663,0.0,0.2,0.0,2,9999,False,-1,2,Mid-Market,none,False,train-0621-serial_promiser,near_term,<=0.3
-0.3088235294117647,0.5264024816385166,0.000990909090909092,0.0,0.0,0.0,3,6,False,-1,1,Enterprise,link_resend,False,train-0670-non_responsive,near_term,<=0.3
-0.5198019801980198,0.303411932042984,-0.0013793620905483573,0.0,0.2,0.0,3,9999,False,-1,1,Enterprise,none,False,train-0356-cash_flow_strained_genuine,near_term,<=0.3
-0.5198019801980198,0.3684649668552568,-0.0031026813889257028,0.0,0.3333333333333333,0.0,4,9999,False,-1,3,SMB,none,True,train-0675-disputer,near_term,<=0.3
-0.41379310344827586,0.8082560706401767,0.0022925988208259327,0.0,0.2,0.0,1,6,False,-1,0,Mid-Market,none,False,train-0147-non_responsive,near_term,<=0.3
-0.5833333333333334,0.2628693272648624,-0.0001378707221013181,0.0,0.0,0.0,1,9999,False,-1,8,Mid-Market,none,False,train-0101-degrading,near_term,<=0.3
-0.41379310344827586,0.42241289474589594,0.0008749110121785296,0.0,0.6,0.0,0,6,False,-1,4,Mid-Market,none,True,train-0644-serial_promiser,near_term,<=0.3
-0.735,0.767591436004009,0.00031371269341617773,0.0,0.3333333333333333,0.0,3,9999,False,-1,0,SMB,plan_proposal,True,train-0139-disputer,near_term,<=0.3
-0.19897959183673472,0.22151153105315224,0.0008570815132426877,0.0,0.4,0.0,1,9999,False,-1,3,Mid-Market,channel_escalation,False,train-0549-serial_promiser,near_term,<=0.3
-0.32195121951219513,0.48968212153143653,-5.627933710125553e-05,0.0,0.0,0.0,0,9999,False,-1,0,Mid-Market,channel_escalation,False,train-0144-non_responsive,near_term,<=0.3
-0.39603960396039606,0.4298461031134032,-0.0027465205877262584,0.0,0.25,0.0,2,9999,False,-1,1,Mid-Market,channel_escalation,False,train-0114-serial_promiser,near_term,<=0.3
-0.541871921182266,0.6544151345032442,0.0030721527662230866,0.0,0.2,0.0,0,9999,False,-1,0,SMB,none,True,train-0321-disputer,near_term,<=0.3
-0.6534653465346535,0.6422631902459716,-0.0033314176026654576,0.0,0.2,0.0,0,6,False,-1,0,SMB,soft_reminder,True,train-0135-reliable_always_late,near_term,<=0.3
-0.6534653465346535,0.733350266661785,5.603646961524384e-06,0.0,0.25,0.0,4,9999,False,-1,0,Enterprise,none,False,train-0631-reliable_always_late,near_term,<=0.3
-0.541871921182266,0.4354577006943041,0.00336795708817358,0.0,0.0,0.0,1,9999,False,-1,1,SMB,none,True,train-0250-cash_flow_strained_genuine,near_term,<=0.3
-0.6534653465346535,0.41273780281450145,-0.0014628166935704476,0.0,0.6,0.0,3,9999,False,-1,2,SMB,none,True,train-0603-serial_promiser,near_term,<=0.3
-0.43137254901960786,0.655,0.0006409090909090917,0.0,0.2,0.0,3,6,False,-1,0,Enterprise,none,False,train-0459-non_responsive,near_term,<=0.3
-0.2857142857142857,0.5928510763153709,-0.00021158978991478577,0.0,0.4,0.0,0,6,False,-1,1,Enterprise,none,True,train-0284-reliable_always_late,near_term,<=0.3
-0.88,0.7009340196038716,-0.00011261614785793969,0.0,0.0,0.0,3,9999,False,-1,0,SMB,none,True,train-0617-disputer,near_term,<=0.3
-0.541871921182266,0.42468119681444905,0.0003622555119071533,0.0,0.6666666666666666,0.0,3,9999,False,-1,5,SMB,soft_reminder,False,train-0372-serial_promiser,near_term,<=0.3
-0.6534653465346535,0.7152704591567345,0.0047353909168367835,0.0,0.2,0.0,4,9999,False,-1,0,Mid-Market,none,False,train-0629-reliable_always_late,near_term,<=0.3
-0.44878048780487806,0.273873913792679,0.0007376593644889945,0.0,0.4,0.0,0,9999,False,-1,6,SMB,none,False,train-0041-serial_promiser,near_term,<=0.3
-0.44878048780487806,0.30944487081094907,-0.0006668579722503349,0.0,0.2,0.0,1,6,False,-1,4,Mid-Market,none,False,train-0614-serial_promiser,near_term,<=0.3
-0.5637254901960784,0.5917766869782628,-0.0005159873205281065,0.0,0.0,0.0,4,6,False,-1,0,Mid-Market,none,False,train-0495-cash_flow_strained_genuine,near_term,<=0.3
-0.39603960396039606,0.34955408645637187,-0.001849130180322266,0.0,0.2,0.0,4,6,False,-1,8,Mid-Market,none,False,train-0501-serial_promiser,near_term,<=0.3
-0.6798029556650246,0.7234254363885372,-0.00010913944966810757,0.0,0.25,0.0,4,9999,False,-1,0,SMB,none,True,train-0683-reliable_always_late,near_term,<=0.3
-0.5637254901960784,0.6309564467333958,0.0015811338737873242,0.0,0.0,0.0,0,9999,False,-1,0,Mid-Market,none,True,train-0455-cash_flow_strained_genuine,near_term,<=0.3
-0.5637254901960784,0.4736538548907364,0.0009987574638637632,0.0,0.8,0.0,4,6,False,-1,6,Enterprise,none,True,train-0350-serial_promiser,near_term,<=0.3
-0.46601941747572817,0.4573816831164985,0.0006708580107502421,0.0,0.0,0.0,0,9999,False,-1,0,SMB,none,False,train-0021-cash_flow_strained_genuine,near_term,<=0.3
-0.44878048780487806,0.6887177600542606,0.0009808532172274791,0.0,0.0,0.0,0,9999,False,-1,0,SMB,none,False,train-0407-non_responsive,near_term,<=0.3
-0.5853658536585366,0.3377341649208146,-0.00032836580794430765,0.0,0.4,0.0,1,9999,False,-1,9,Enterprise,none,False,train-0480-serial_promiser,near_term,<=0.3
-0.46601941747572817,0.8034092192182297,0.0013976508819144725,0.0,0.2,0.0,0,9999,False,-1,0,Mid-Market,none,False,train-0148-non_responsive,near_term,<=0.3
-0.5853658536585366,0.35785532142595766,-0.005755273282605173,0.0,0.6,0.0,2,9999,False,-1,1,SMB,none,False,train-0376-disputer,near_term,<=0.3
-0.46601941747572817,0.3417409726602363,-0.004222434561085812,0.0,0.2,0.0,3,6,False,-1,4,SMB,none,False,train-0721-serial_promiser,near_term,<=0.3
-0.3781094527363184,0.38905912877236104,0.00021463228247322,0.0,0.4,0.0,2,9999,False,-1,5,Mid-Market,none,False,train-0567-serial_promiser,near_term,<=0.3
-0.5853658536585366,0.30749518850740626,0.0007196654750913154,0.0,0.25,0.0,1,9999,False,-1,4,SMB,none,False,train-0500-serial_promiser,near_term,<=0.3
-1.0746268656716418,0.7220676943699732,-0.0009936501714425132,0.0,0.0,0.0,3,9999,False,-1,0,Mid-Market,none,True,train-0712-model_citizen,near_term,<=0.3
-0.8275862068965517,0.8118670342765962,0.0003131195445067681,0.0,0.3333333333333333,0.0,0,9999,False,-1,0,Enterprise,link_resend,True,train-0378-disputer,near_term,<=0.3
-0.32195121951219513,0.34876487940485057,-0.0002613284189807247,0.0,0.0,0.0,0,6,False,-1,1,SMB,none,False,train-0736-non_responsive,near_term,<=0.3
-0.26865671641791045,0.4306092985964646,-0.002147180001764839,0.0,0.2,0.0,0,9999,False,-1,2,SMB,none,False,train-0193-serial_promiser,near_term,<=0.3
-0.36057692307692313,0.3134909554905052,-0.00024459478823360783,0.0,0.2,0.0,1,9999,False,-1,5,SMB,none,False,train-0293-serial_promiser,near_term,<=0.3
-0.36057692307692313,0.223257660438956,-0.0011943521551814541,0.0,0.0,0.0,4,9999,False,-1,2,Mid-Market,none,False,train-0014-non_responsive,near_term,<=0.3
-0.6067961165048543,0.6521945403318067,0.0029121084980856925,0.0,0.0,0.0,4,9999,False,-1,0,Enterprise,none,False,train-0591-cash_flow_strained_genuine,near_term,<=0.3
-0.6067961165048543,0.32548780520116005,-0.003636412335928312,0.0,0.0,0.0,2,9999,False,-1,1,Enterprise,link_resend,False,train-0557-disputer,near_term,<=0.3
-0.857843137254902,0.7279321731817159,0.0061185417737090134,0.0,0.0,0.0,0,9999,False,-1,0,Enterprise,none,True,train-0532-disputer,near_term,<=0.3
-0.857843137254902,0.331605051138414,-0.00030992202303263837,0.0,0.0,0.0,1,9999,False,-1,4,SMB,none,True,train-0167-serial_promiser,near_term,<=0.3
-0.9852216748768473,0.4938696302442672,-0.0004027054593431313,0.0,0.0,0.0,0,9999,False,-1,0,Mid-Market,none,True,train-0727-cash_flow_strained_genuine,near_term,<=0.3
-1.113861386138614,0.7302962283412748,0.0019325467584192513,0.0,0.0,0.0,3,9999,False,-1,0,Enterprise,none,True,train-0685-model_citizen,near_term,<=0.3
-0.36057692307692313,0.26900690672567557,-7.071095798760853e-06,0.0,0.0,0.0,4,9999,False,-1,2,Enterprise,none,False,train-0380-non_responsive,near_term,<=0.3
-0.3732057416267942,0.511959768505554,0.00022120658044027524,0.0,0.0,0.0,3,9999,False,-1,0,SMB,none,False,train-0266-non_responsive,near_term,<=0.3
-0.44878048780487806,0.6407276402111105,0.00035732572397077376,0.0,0.5,0.0,4,9999,False,-1,0,Mid-Market,none,False,train-0119-cash_flow_strained_genuine,near_term,<=0.3
-0.5,0.5683681400614762,0.001274731607794049,0.0,0.2,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0177-non_responsive,near_term,<=0.3
-0.5,0.27082216117640445,-0.0027360920667641748,0.0,0.2,0.0,4,9999,False,-1,4,SMB,none,False,train-0066-serial_promiser,near_term,<=0.3
-0.7317073170731708,0.5530733582161671,0.0026338754785756257,0.0,0.4,0.0,0,9999,False,-1,0,Enterprise,none,False,train-0456-reliable_always_late,near_term,<=0.3
-0.7058823529411765,0.30488119973319194,-0.0026534885241057925,0.0,0.0,0.0,3,9999,False,-1,1,Mid-Market,channel_escalation,False,train-0473-disputer,near_term,<=0.3
-0.5,0.46210300650593966,0.003308659913540078,0.0,0.5,0.0,0,9999,False,-1,1,Enterprise,firm_reminder,False,train-0134-serial_promiser,near_term,<=0.3
-0.6280193236714976,0.797641535196542,-0.000930999129671549,0.0,0.3333333333333333,0.0,0,9999,False,-1,0,Enterprise,channel_escalation,False,train-0170-reliable_always_late,near_term,<=0.3
-0.8878048780487805,0.3242283719750981,-0.000700474902077186,0.0,0.0,0.0,2,9999,False,-1,2,SMB,link_resend,True,train-0658-disputer,near_term,<=0.3
-0.6280193236714976,0.31420941703321226,0.0007574086247493111,0.0,0.0,0.0,1,9999,False,-1,2,SMB,none,False,train-0313-serial_promiser,near_term,<=0.3
-0.6280193236714976,0.5119411494164766,0.0009556000449371475,0.0,0.0,0.0,4,9999,False,-1,0,Enterprise,none,True,train-0354-non_responsive,near_term,<=0.3
-0.7572815533980582,0.5019371371616249,-0.00021752985486896207,0.0,0.0,0.0,0,9999,False,-1,1,SMB,channel_escalation,True,train-0717-non_responsive,near_term,<=0.3
-0.8878048780487805,0.5289091547281662,-0.00120851415835349,0.0,0.0,0.0,3,9999,False,-1,0,Enterprise,none,True,train-0735-non_responsive,near_term,<=0.3
-0.8878048780487805,0.7638296632878948,-0.00033572015147466296,0.0,0.3333333333333333,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0355-reliable_always_late,near_term,<=0.3
-1.0196078431372548,0.720518244840395,0.0004436082648923328,0.0,0.0,0.0,4,9999,False,-1,0,SMB,plan_proposal,True,train-0235-model_citizen,near_term,<=0.3
-1.0196078431372548,0.6532570706139668,-0.0019516418217611067,0.0,0.5,0.0,3,9999,False,-1,0,Mid-Market,none,True,train-0275-cash_flow_strained_genuine,near_term,<=0.3
-0.5167464114832536,0.17594662536753986,-0.0008760949509915063,0.0,0.0,0.0,3,9999,False,-1,1,Mid-Market,none,False,train-0490-non_responsive,near_term,<=0.3
-0.5167464114832536,0.28547953566991635,-3.9413027026074186e-05,0.0,0.0,0.0,3,9999,False,-1,6,Mid-Market,channel_escalation,False,train-0171-serial_promiser,near_term,<=0.3
-0.3349514563106796,0.39881355135795504,0.0015844375528615744,0.0,0.0,0.0,1,6,False,-1,1,Mid-Market,channel_escalation,False,train-0185-non_responsive,near_term,<=0.3
-0.5167464114832536,0.4894613584824937,-5.4837791572000395e-05,0.0,0.2,0.0,3,9999,False,-1,0,SMB,none,False,train-0093-serial_promiser,near_term,<=0.3
-0.6490384615384616,0.5611504366806044,0.0034743131017844144,0.0,0.6,0.0,4,9999,False,-1,1,Mid-Market,firm_reminder,False,train-0453-serial_promiser,near_term,<=0.3
-0.9174757281553398,0.71571504652988,0.00011750371109882907,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0202-reliable_always_late,near_term,<=0.3
-0.782608695652174,0.4221816556739636,-0.0035571160336572492,0.0,0.0,0.0,4,9999,False,-1,1,Mid-Market,plan_proposal,False,train-0059-reliable_always_late,near_term,<=0.3
-0.7058823529411765,0.4979236997006334,-0.0033946050461294165,0.0,0.6666666666666666,0.0,2,9999,False,-1,1,Enterprise,none,False,train-0439-reliable_always_late,near_term,<=0.3
-0.782608695652174,0.7426788589197892,0.0008346307292643822,0.0,0.25,0.0,4,9999,False,-1,0,Mid-Market,none,True,train-0503-disputer,near_term,<=0.3
-0.5167464114832536,0.6859099148158456,0.0015909090909090899,0.0,0.4,0.0,3,9999,False,-1,1,Enterprise,plan_proposal,True,train-0290-serial_promiser,near_term,<=0.3
-0.782608695652174,0.7746162070797393,0.000754887746616039,0.0,0.4,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0168-serial_promiser,near_term,<=0.3
-0.7572815533980582,0.765073301198567,0.0001225356721315409,0.0,0.2,0.0,1,9999,False,-1,0,Enterprise,none,False,train-0408-reliable_always_late,near_term,<=0.3
-1.053658536585366,0.6595892192148459,0.003978653257646113,0.0,0.0,0.0,4,9999,False,-1,0,Enterprise,firm_reminder,True,train-0706-model_citizen,near_term,<=0.3
-0.782608695652174,0.7263346406414649,0.0001556883104864386,0.0,0.0,0.0,4,9999,False,-1,0,SMB,none,False,train-0043-reliable_always_late,near_term,<=0.3
-0.9174757281553398,0.7257787710623355,-0.000612569608715639,0.0,0.0,0.0,1,9999,False,-1,0,Enterprise,none,False,train-0077-cash_flow_strained_genuine,near_term,<=0.3
-1.053658536585366,0.5227520224019913,-0.000672477306606938,0.0,0.0,0.0,1,9999,False,-1,0,Mid-Market,none,True,train-0744-disputer,near_term,<=0.3
-1.1911764705882353,0.7543059031355809,0.00012795369499737165,0.0,0.3333333333333333,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0366-model_citizen,near_term,<=0.3
-0.9174757281553398,0.6579977850650589,0.000307620837174156,0.0,0.2,0.0,4,9999,False,-1,0,Mid-Market,channel_escalation,True,train-0687-disputer,near_term,<=0.3
-0.5333333333333333,0.21507154406715845,8.499135353886173e-05,0.0,0.2,0.0,1,9999,False,-1,5,SMB,none,False,train-0260-serial_promiser,near_term,<=0.3
-0.5333333333333333,0.4604444172579741,-0.002336032452836081,0.0,0.4,0.0,4,9999,False,-1,1,Enterprise,none,True,train-0561-cash_flow_strained_genuine,near_term,<=0.3
-0.46153846153846156,0.2903062496809796,-0.007524402577274966,0.0,0.2,0.0,0,6,False,-1,1,SMB,none,True,train-0075-cash_flow_strained_genuine,near_term,<=0.3
-0.5454545454545454,0.801075472347455,0.0027037810696320065,0.0,0.5,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0589-reliable_always_late,near_term,<=0.3
-0.40609137055837563,0.44535185193053595,0.0014153290696023197,0.0,0.6,0.0,1,9999,False,-1,2,Mid-Market,none,False,train-0112-cash_flow_strained_genuine,near_term,<=0.3
-0.6280193236714976,0.7048683339839219,-0.0021887443585929763,0.0,0.6,0.0,3,9999,False,-1,0,Mid-Market,none,True,train-0421-reliable_always_late,near_term,<=0.3
-0.5333333333333333,0.4655089161333513,0.0016669226444428252,0.0,0.2,0.0,4,9999,False,-1,0,Mid-Market,none,False,train-0487-serial_promiser,near_term,<=0.3
-0.9468599033816425,0.26994595057089593,-0.0006047771018717773,0.0,0.0,0.0,0,9999,False,-1,1,SMB,soft_reminder,False,train-0650-disputer,near_term,<=0.3
-0.6698564593301436,0.3573837876953161,-0.0015788384366376446,0.0,0.0,0.0,0,9999,False,-1,2,Mid-Market,link_resend,False,train-0648-serial_promiser,near_term,<=0.3
-0.9468599033816425,0.5923703887869662,0.0018941326988853896,0.0,0.0,0.0,3,9999,False,-1,0,Mid-Market,none,True,train-0586-disputer,near_term,<=0.3
-0.8076923076923077,0.49969980787704127,-0.0010223209553125432,0.0,0.0,0.0,4,9999,False,-1,0,Enterprise,none,False,train-0646-non_responsive,near_term,<=0.3
-1.0196078431372548,0.8138900931428815,0.0018002013003601638,0.0,1.0,0.0,1,9999,False,-1,0,SMB,none,True,train-0060-cash_flow_strained_genuine,near_term,<=0.3
-0.9468599033816425,0.7258379553356359,0.005773857319724313,0.0,0.0,0.0,4,9999,False,-1,0,SMB,none,False,train-0067-disputer,near_term,<=0.3
-0.9468599033816425,0.7065029651480824,0.0002444511083521983,0.0,0.0,0.0,3,9999,False,-1,0,SMB,none,True,train-0084-non_responsive,near_term,<=0.3
-0.5497630331753555,0.5289707731108835,-0.0038552053761713805,0.0,0.25,0.0,4,9999,False,-1,0,SMB,none,False,train-0393-serial_promiser,near_term,<=0.3
-0.7317073170731708,0.30618636348989003,-0.006971984468421159,0.0,0.0,0.0,0,9999,False,-1,2,SMB,none,False,train-0267-disputer,near_term,<=0.3
-0.6904761904761905,0.4784745492919751,0.002514893299124071,0.0,0.0,0.0,4,9999,False,-1,1,SMB,none,False,train-0317-cash_flow_strained_genuine,near_term,<=0.3
-0.9759615384615384,0.7012613127538615,0.0006904228271157662,0.0,0.5,0.0,4,9999,False,-1,0,Enterprise,none,True,train-0087-disputer,near_term,<=0.3
-0.9759615384615384,0.28806332849832794,-0.0006759965588057285,0.0,0.0,0.0,4,9999,False,-1,2,SMB,none,False,train-0489-cash_flow_strained_genuine,near_term,<=0.3
-0.7572815533980582,0.6782108984299285,0.001258037831051877,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0622-disputer,near_term,<=0.3
-0.9759615384615384,0.7217691622103387,-1.989469327207061e-05,0.0,0.0,0.0,1,9999,False,-1,0,SMB,soft_reminder,True,train-0638-model_citizen,near_term,<=0.3
-0.9852216748768473,0.256800837127251,1.4400144812710841e-08,0.0,0.0,0.0,1,9999,False,-1,3,SMB,none,True,train-0389-degrading,near_term,<=0.3
-0.6904761904761905,0.6722184666554781,0.002935817189181398,0.0,0.0,0.0,4,9999,False,-1,0,Enterprise,channel_escalation,True,train-0479-reliable_always_late,near_term,<=0.3
-0.9468599033816425,0.711093675274988,0.0008267848227639612,0.0,0.0,0.0,4,9999,False,-1,0,SMB,none,True,train-0519-model_citizen,near_term,<=0.3
-1.053658536585366,0.3131198264640669,-0.00016817679827749453,0.0,0.0,0.0,1,9999,False,-1,1,SMB,none,True,train-0454-disputer,near_term,<=0.3
-0.6904761904761905,0.8247579573632586,0.004554753864691201,0.0,0.0,0.0,4,9999,False,-1,0,SMB,none,False,train-0525-non_responsive,near_term,<=0.3
-1.2669902912621358,0.5119262783342715,0.00018781743199951123,0.0,0.0,0.0,0,9999,False,-1,0,Mid-Market,none,True,train-0130-non_responsive,near_term,<=0.3
-0.9759615384615384,0.5661528374028882,0.00010218025887115912,0.0,0.0,0.0,1,9999,False,-1,0,Mid-Market,none,True,train-0298-non_responsive,near_term,<=0.3
-0.5660377358490566,0.7865254692343364,0.0006380394017579604,0.0,0.4,0.0,2,9999,False,-1,0,SMB,none,False,train-0294-non_responsive,near_term,<=0.3
-0.5660377358490566,0.49346659022062744,0.0024820538380019032,0.0,0.2,0.0,3,9999,False,-1,1,Enterprise,none,False,train-0083-serial_promiser,near_term,<=0.3
-0.5660377358490566,0.6950747876275252,-0.0005316621436889848,0.0,0.0,0.0,1,9999,False,-1,0,Enterprise,none,False,train-0360-non_responsive,near_term,<=0.3
-0.7109004739336492,0.3225202097176755,-0.002309988941320591,0.0,0.2,0.0,1,9999,False,-1,1,Mid-Market,none,False,train-0234-disputer,near_term,<=0.3
-0.5660377358490566,0.8026812544203137,0.0020378361567788736,0.0,0.4,0.0,3,9999,False,-1,0,Mid-Market,none,False,train-0618-cash_flow_strained_genuine,near_term,<=0.3
-0.7109004739336492,0.7447614389941006,0.002361902385714541,0.0,0.4,0.0,4,9999,False,-1,0,Enterprise,none,False,train-0088-cash_flow_strained_genuine,near_term,<=0.3
-0.8571428571428571,0.36534127418968887,-0.0005631764049147149,0.0,0.2,0.0,1,9999,False,-1,2,Mid-Market,none,False,train-0030-serial_promiser,near_term,<=0.3
-0.8571428571428571,0.7286370124344652,0.0006830104859320898,0.0,0.0,0.0,0,9999,False,-1,0,Enterprise,none,False,train-0238-reliable_always_late,near_term,<=0.3
-1.1538461538461537,0.49079403391508847,0.0004928543861341751,0.0,0.0,0.0,0,9999,False,-1,0,SMB,channel_escalation,True,train-0010-cash_flow_strained_genuine,near_term,<=0.3
-0.832535885167464,0.6668676873294164,0.0024139386534773673,0.0,0.6,0.0,4,9999,False,-1,0,SMB,none,False,train-0047-disputer,near_term,<=0.3
-1.0047846889952152,0.7786648959263216,-0.0008973853858807058,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0444-cash_flow_strained_genuine,near_term,<=0.3
-1.0047846889952152,0.7805587552399538,-0.0007841095677622199,0.0,0.0,0.0,2,9999,False,-1,0,SMB,link_resend,True,train-0143-disputer,near_term,<=0.3
-1.3043478260869565,0.2770586480671714,0.00016814607533949057,0.0,0.0,0.0,3,9999,False,-1,1,Enterprise,none,True,train-0594-cash_flow_strained_genuine,near_term,<=0.3
